"","Date","Company"
"3176",2019-01-01,"Smiths Group"
"3177",2019-01-01,"Smith & Nephew"
"3178",2019-01-01,"Smurfit Kappa"
"3179",2019-01-01,"SSE plc"
"3180",2019-01-01,"Standard Chartered"
"3181",2019-01-01,"St. James's Place plc"
"3182",2019-01-01,"Taylor Wimpey"
"3183",2019-01-01,"Tesco"
"3184",2019-01-01,"Unilever"
"3185",2019-01-01,"United Utilities"
"3186",2019-01-01,"Vodafone Group"
"3187",2019-01-01,"Whitbread"
"3188",2019-01-01,"WPP plc"
"3189",2019-01-01,"RSA Insurance Group"
"3190",2019-01-01,"Morrison (Wm) Supermarkets"
"3191",2019-01-01,"ITV"
"3192",2019-01-01,"Carnival"
"3193",2019-01-01,"Centrica"
"3194",2019-01-01,"Corporate Event – deleted following continued"
"3195",2019-01-01,"NMC Health*"
"3196",2019-01-01,"TUI AG"
"3197",2019-01-01,"Kingfisher"
"3198",2019-01-01,"Hiscox"
"3199",2019-01-01,"Fresnillo"
"3200",2019-01-01,"Direct Line Insurance Group"
"3201",2019-01-01,"Micro Focus International"
"3202",2019-01-01,"Marks and Spencer Group"
"3203",2019-01-01,"Easyjet"
"3204",2019-01-01,"Hikma Pharmaceuticals"
"3205",2019-01-01,"Wood Group (John)"
"3206",2019-01-01,"GVC Holdings"
"3207",2018-12-01,"3i"
"3208",2018-12-01,"Abrdn"
"3209",2018-12-01,"Admiral Group"
"3210",2018-12-01,"Anglo American plc"
"3211",2018-12-01,"Antofagasta"
"3212",2018-12-01,"Ashtead Group"
"3213",2018-12-01,"Associated British Foods"
"3214",2018-12-01,"AstraZeneca"
"3215",2018-12-01,"Aveva"
"3216",2018-12-01,"Aviva"
"3217",2018-12-01,"B&M"
"3218",2018-12-01,"BAE Systems"
"3219",2018-12-01,"Barclays"
"3220",2018-12-01,"Barratt Developments"
"3221",2018-12-01,"Berkeley Group Holdings"
"3222",2018-12-01,"BHP"
"3223",2018-12-01,"BP"
"3224",2018-12-01,"British American Tobacco"
"3225",2018-12-01,"British Land"
"3226",2018-12-01,"BT Group"
"3227",2018-12-01,"Bunzl"
"3228",2018-12-01,"Burberry"
"3229",2018-12-01,"Compass Group"
"3230",2018-12-01,"CRH plc"
"3231",2018-12-01,"Croda International"
"3232",2018-12-01,"DCC plc"
"3233",2018-12-01,"Diageo"
"3234",2018-12-01,"Entain"
"3235",2018-12-01,"Evraz"
"3236",2018-12-01,"Experian"
"3237",2018-12-01,"Ferguson plc"
"3238",2018-12-01,"Flutter Entertainment"
"3239",2018-12-01,"GlaxoSmithKline"
"3240",2018-12-01,"Glencore"
"3241",2018-12-01,"Halma"
"3242",2018-12-01,"Hargreaves Lansdown"
"3243",2018-12-01,"HSBC"
"3244",2018-12-01,"IHG Hotels & Resorts"
"3245",2018-12-01,"Imperial Brands"
"3246",2018-12-01,"Informa"
"3247",2018-12-01,"International Airlines Group"
"3248",2018-12-01,"Intertek"
"3249",2018-12-01,"JD Sports"
"3250",2018-12-01,"Johnson Matthey"
"3251",2018-12-01,"Land Securities"
"3252",2018-12-01,"Legal & General"
"3253",2018-12-01,"Lloyds Banking Group"
"3254",2018-12-01,"London Stock Exchange Group"
"3255",2018-12-01,"M&G"
"3256",2018-12-01,"Melrose Industries"
"3257",2018-12-01,"Mondi"
"3258",2018-12-01,"Morrisons"
"3259",2018-12-01,"National Grid plc"
"3260",2018-12-01,"NatWest Group"
"3261",2018-12-01,"Next plc"
"3262",2018-12-01,"Ocado Group"
"3263",2018-12-01,"Pearson plc"
"3264",2018-12-01,"Persimmon plc"
"3265",2018-12-01,"Phoenix Group"
"3266",2018-12-01,"Prudential plc"
"3267",2018-12-01,"Reckitt"
"3268",2018-12-01,"RELX"
"3269",2018-12-01,"Rentokil Initial"
"3270",2018-12-01,"Rightmove"
"3271",2018-12-01,"Rio Tinto"
"3272",2018-12-01,"Royal Dutch Shell"
"3273",2018-12-01,"Sage Group"
"3274",2018-12-01,"Sainsbury's"
"3275",2018-12-01,"Schroders"
"3276",2018-12-01,"Scottish Mortgage Investment Trust"
"3277",2018-12-01,"Segro"
"3278",2018-12-01,"Severn Trent"
"3279",2018-12-01,"DS Smith"
"3280",2018-12-01,"Smiths Group"
"3281",2018-12-01,"Smith & Nephew"
"3282",2018-12-01,"Smurfit Kappa"
"3283",2018-12-01,"SSE plc"
"3284",2018-12-01,"Standard Chartered"
"3285",2018-12-01,"St. James's Place plc"
"3286",2018-12-01,"Taylor Wimpey"
"3287",2018-12-01,"Tesco"
"3288",2018-12-01,"Unilever"
"3289",2018-12-01,"United Utilities"
"3290",2018-12-01,"Vodafone Group"
"3291",2018-12-01,"Whitbread"
"3292",2018-12-01,"WPP plc"
"3293",2018-12-01,"RSA Insurance Group"
"3294",2018-12-01,"Morrison (Wm) Supermarkets"
"3295",2018-12-01,"ITV"
"3296",2018-12-01,"Carnival"
"3297",2018-12-01,"Centrica"
"3298",2018-12-01,"Corporate Event – deleted following continued"
"3299",2018-12-01,"NMC Health*"
"3300",2018-12-01,"TUI AG"
"3301",2018-12-01,"Kingfisher"
"3302",2018-12-01,"Fresnillo"
"3303",2018-12-01,"Direct Line Insurance Group"
"3304",2018-12-01,"Micro Focus International"
"3305",2018-12-01,"Marks and Spencer Group"
"3306",2018-12-01,"Easyjet"
"3307",2018-12-01,"Wood Group (John)"
"3308",2018-12-01,"GVC Holdings"
"3309",2018-12-01,"Randgold Resoruces"
"3310",2018-12-01,"Shire"
"3311",2018-12-01,"Royal Mail"
"3312",2018-12-01,"Just Eat"
"3313",2018-11-01,"3i"
"3314",2018-11-01,"Abrdn"
"3315",2018-11-01,"Admiral Group"
"3316",2018-11-01,"Anglo American plc"
"3317",2018-11-01,"Antofagasta"
"3318",2018-11-01,"Ashtead Group"
"3319",2018-11-01,"Associated British Foods"
"3320",2018-11-01,"AstraZeneca"
"3321",2018-11-01,"Aveva"
"3322",2018-11-01,"Aviva"
"3323",2018-11-01,"B&M"
"3324",2018-11-01,"BAE Systems"
"3325",2018-11-01,"Barclays"
"3326",2018-11-01,"Barratt Developments"
"3327",2018-11-01,"Berkeley Group Holdings"
"3328",2018-11-01,"BHP"
"3329",2018-11-01,"BP"
"3330",2018-11-01,"British American Tobacco"
"3331",2018-11-01,"British Land"
"3332",2018-11-01,"BT Group"
"3333",2018-11-01,"Bunzl"
"3334",2018-11-01,"Burberry"
"3335",2018-11-01,"Compass Group"
"3336",2018-11-01,"CRH plc"
"3337",2018-11-01,"Croda International"
"3338",2018-11-01,"DCC plc"
"3339",2018-11-01,"Diageo"
"3340",2018-11-01,"Entain"
"3341",2018-11-01,"Evraz"
"3342",2018-11-01,"Experian"
"3343",2018-11-01,"Ferguson plc"
"3344",2018-11-01,"Flutter Entertainment"
"3345",2018-11-01,"GlaxoSmithKline"
"3346",2018-11-01,"Glencore"
